danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_artist
0.605,0.77,9,-6.713,1,0.0476,0.031,3.46e-06,0.398,0.888,161.992,audio_features,5dmVpa8bg3PpVEnn9BgsFa,spotify:track:5dmVpa8bg3PpVEnn9BgsFa,https://api.spotify.com/v1/tracks/5dmVpa8bg3PpVEnn9BgsFa,https://api.spotify.com/v1/audio-analysis/5dmVpa8bg3PpVEnn9BgsFa,195253,4,Franny - Magic City Hippies
0.606,0.878,11,-5.318,1,0.0828,0.0134,0.00407,0.339,0.436,89.051,audio_features,5AZOHZ0yBdQIojC4UxfT59,spotify:track:5AZOHZ0yBdQIojC4UxfT59,https://api.spotify.com/v1/tracks/5AZOHZ0yBdQIojC4UxfT59,https://api.spotify.com/v1/audio-analysis/5AZOHZ0yBdQIojC4UxfT59,207880,4,Tiny Umbrella - Coast Modern
0.76,0.428,9,-8.768,1,0.0347,0.357,0.000351,0.0753,0.459,108.574,audio_features,0MJ5Qltavj6AWdxjheHlSI,spotify:track:0MJ5Qltavj6AWdxjheHlSI,https://api.spotify.com/v1/tracks/0MJ5Qltavj6AWdxjheHlSI,https://api.spotify.com/v1/audio-analysis/0MJ5Qltavj6AWdxjheHlSI,243440,4,I Got Loaded - The Wood Brothers
0.647,0.689,2,-8.401,1,0.0376,0.321,0.0,0.308,0.708,102.246,audio_features,2bmpltmGUztbuSt8jgvvns,spotify:track:2bmpltmGUztbuSt8jgvvns,https://api.spotify.com/v1/tracks/2bmpltmGUztbuSt8jgvvns,https://api.spotify.com/v1/audio-analysis/2bmpltmGUztbuSt8jgvvns,238387,4,Mountain Annie - Fruition
0.627,0.72,2,-8.198,1,0.0315,0.637,0.000939,0.0894,0.902,103.453,audio_features,6TIRqU73sPtOSPFUGIe7iS,spotify:track:6TIRqU73sPtOSPFUGIe7iS,https://api.spotify.com/v1/tracks/6TIRqU73sPtOSPFUGIe7iS,https://api.spotify.com/v1/audio-analysis/6TIRqU73sPtOSPFUGIe7iS,207013,4,Ain't Necessary (The Prince) - The Dip
0.612,0.382,10,-10.777,1,0.0935,0.692,2.08e-06,0.0951,0.598,103.368,audio_features,0bBnpTvCWQfbq0OEP79CoS,spotify:track:0bBnpTvCWQfbq0OEP79CoS,https://api.spotify.com/v1/tracks/0bBnpTvCWQfbq0OEP79CoS,https://api.spotify.com/v1/audio-analysis/0bBnpTvCWQfbq0OEP79CoS,256148,4,Question - Fat Night
0.492,0.53,5,-5.222,0,0.036,0.396,6.23e-05,0.0926,0.32,80.506,audio_features,0pxScR1wEKLI1XiAW1ODNI,spotify:track:0pxScR1wEKLI1XiAW1ODNI,https://api.spotify.com/v1/tracks/0pxScR1wEKLI1XiAW1ODNI,https://api.spotify.com/v1/audio-analysis/0pxScR1wEKLI1XiAW1ODNI,266120,3,I Feel a Change - Charles Bradley
0.886,0.371,5,-10.542,1,0.0465,0.349,0.00138,0.0985,0.928,115.026,audio_features,6PuoZT4kgw5DrUEdnQ6e01,spotify:track:6PuoZT4kgw5DrUEdnQ6e01,https://api.spotify.com/v1/tracks/6PuoZT4kgw5DrUEdnQ6e01,https://api.spotify.com/v1/audio-analysis/6PuoZT4kgw5DrUEdnQ6e01,219261,4,This Must Be The Place - Sure Sure
0.854,0.507,2,-5.749,1,0.0508,0.272,0.00197,0.0769,0.677,102.284,audio_features,0rCsegz1QF6Z20eP2wvkyM,spotify:track:0rCsegz1QF6Z20eP2wvkyM,https://api.spotify.com/v1/tracks/0rCsegz1QF6Z20eP2wvkyM,https://api.spotify.com/v1/audio-analysis/0rCsegz1QF6Z20eP2wvkyM,230787,4,Show Me Naomi - Bahamas
0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,audio_features,0UV5zxRMz6AO4ZwUOZNIKI,spotify:track:0UV5zxRMz6AO4ZwUOZNIKI,https://api.spotify.com/v1/tracks/0UV5zxRMz6AO4ZwUOZNIKI,https://api.spotify.com/v1/audio-analysis/0UV5zxRMz6AO4ZwUOZNIKI,234800,4,Where'd All the Time Go? - Dr. Dog
0.607,0.491,11,-6.643,1,0.0888,0.425,0.000507,0.109,0.69,88.781,audio_features,3KGjaHIYe8WPqGxiXRojAU,spotify:track:3KGjaHIYe8WPqGxiXRojAU,https://api.spotify.com/v1/tracks/3KGjaHIYe8WPqGxiXRojAU,https://api.spotify.com/v1/audio-analysis/3KGjaHIYe8WPqGxiXRojAU,172400,4,State Line - The Dip
0.688,0.771,1,-4.463,1,0.0291,0.056,0.000106,0.0561,0.481,100.01,audio_features,4ZFHITy0bAeZ3oFfvR0HaI,spotify:track:4ZFHITy0bAeZ3oFfvR0HaI,https://api.spotify.com/v1/tracks/4ZFHITy0bAeZ3oFfvR0HaI,https://api.spotify.com/v1/audio-analysis/4ZFHITy0bAeZ3oFfvR0HaI,226933,4,Put a Light On - Generationals
0.652,0.617,9,-5.152,1,0.099,0.0722,0.0,0.0983,0.134,85.637,audio_features,099L0yzX4UHJip4WwfxluS,spotify:track:099L0yzX4UHJip4WwfxluS,https://api.spotify.com/v1/tracks/099L0yzX4UHJip4WwfxluS,https://api.spotify.com/v1/audio-analysis/099L0yzX4UHJip4WwfxluS,201453,4,High Steppin' - The Avett Brothers
0.434,0.726,7,-5.482,0,0.033,0.0351,0.288,0.476,0.7,92.751,audio_features,2Zv95uoSB1H4puVfAYbovF,spotify:track:2Zv95uoSB1H4puVfAYbovF,https://api.spotify.com/v1/tracks/2Zv95uoSB1H4puVfAYbovF,https://api.spotify.com/v1/audio-analysis/2Zv95uoSB1H4puVfAYbovF,203560,4,Undertow - Dan Auerbach
0.589,0.812,2,-6.436,1,0.0324,0.0378,0.00158,0.312,0.72,118.87,audio_features,3zsKQLLnCLiCTsMT3MdaS0,spotify:track:3zsKQLLnCLiCTsMT3MdaS0,https://api.spotify.com/v1/tracks/3zsKQLLnCLiCTsMT3MdaS0,https://api.spotify.com/v1/audio-analysis/3zsKQLLnCLiCTsMT3MdaS0,243737,4,Survive - Dr. Dog
0.554,0.509,3,-7.877,1,0.0323,0.61,5.84e-05,0.0527,0.659,173.521,audio_features,6KbAbgYWDWgQxzpaqqFnyT,spotify:track:6KbAbgYWDWgQxzpaqqFnyT,https://api.spotify.com/v1/tracks/6KbAbgYWDWgQxzpaqqFnyT,https://api.spotify.com/v1/audio-analysis/6KbAbgYWDWgQxzpaqqFnyT,180387,3,Slow Sipper - The Dip
0.61,0.671,9,-4.688,0,0.0406,0.493,0.0,0.0928,0.542,120.424,audio_features,4nIVHPwEXljxt1D8hxEXgO,spotify:track:4nIVHPwEXljxt1D8hxEXgO,https://api.spotify.com/v1/tracks/4nIVHPwEXljxt1D8hxEXgO,https://api.spotify.com/v1/audio-analysis/4nIVHPwEXljxt1D8hxEXgO,150133,4,Let's Move to Vietnam - Ezra Bell
0.734,0.67,10,-8.681,0,0.372,0.246,0.0,0.293,0.663,77.996,audio_features,0k20LwzvpnHsyKZTVoR2qy,spotify:track:0k20LwzvpnHsyKZTVoR2qy,https://api.spotify.com/v1/tracks/0k20LwzvpnHsyKZTVoR2qy,https://api.spotify.com/v1/audio-analysis/0k20LwzvpnHsyKZTVoR2qy,260000,4,Altitude Check - The Bad Tenants
0.365,0.309,9,-12.458,0,0.0888,0.156,1.87e-06,0.0642,0.531,176.19,audio_features,4dXm5iz9BCdBfkWtgniwva,spotify:track:4dXm5iz9BCdBfkWtgniwva,https://api.spotify.com/v1/tracks/4dXm5iz9BCdBfkWtgniwva,https://api.spotify.com/v1/audio-analysis/4dXm5iz9BCdBfkWtgniwva,264000,3,Soft Spoken - Naia Izumi
0.704,0.883,2,-6.404,1,0.0872,0.0499,0.0162,0.107,0.591,124.961,audio_features,2mMElb3GObwkGdVYtyT0nu,spotify:track:2mMElb3GObwkGdVYtyT0nu,https://api.spotify.com/v1/tracks/2mMElb3GObwkGdVYtyT0nu,https://api.spotify.com/v1/audio-analysis/2mMElb3GObwkGdVYtyT0nu,263198,4,Electric Taco Stand - Spafford
0.562,0.846,6,-6.654,1,0.546,0.421,0.0,0.11,0.75,83.259,audio_features,36YZAh9hnpzVfURxzZUygd,spotify:track:36YZAh9hnpzVfURxzZUygd,https://api.spotify.com/v1/tracks/36YZAh9hnpzVfURxzZUygd,https://api.spotify.com/v1/audio-analysis/36YZAh9hnpzVfURxzZUygd,173714,4,The Healing - Know Self
0.652,0.538,6,-6.943,1,0.0315,0.0138,1.72e-05,0.0649,0.431,78.037,audio_features,6MB9kNDosalOSJjyVWAs3F,spotify:track:6MB9kNDosalOSJjyVWAs3F,https://api.spotify.com/v1/tracks/6MB9kNDosalOSJjyVWAs3F,https://api.spotify.com/v1/audio-analysis/6MB9kNDosalOSJjyVWAs3F,230880,4,Make Peace and be Free - Perfect Confusion
0.534,0.707,7,-6.763,1,0.0769,0.00505,0.036,0.114,0.606,94.771,audio_features,2ZMjryCvDT2VxmzNUufqD8,spotify:track:2ZMjryCvDT2VxmzNUufqD8,https://api.spotify.com/v1/tracks/2ZMjryCvDT2VxmzNUufqD8,https://api.spotify.com/v1/audio-analysis/2ZMjryCvDT2VxmzNUufqD8,366987,4,Jackwise - Lespecial
0.538,0.888,9,-5.84,1,0.156,0.107,0.0,0.832,0.636,145.022,audio_features,28dnQ3CRAPlz9Nf0MNXzSZ,spotify:track:28dnQ3CRAPlz9Nf0MNXzSZ,https://api.spotify.com/v1/tracks/28dnQ3CRAPlz9Nf0MNXzSZ,https://api.spotify.com/v1/audio-analysis/28dnQ3CRAPlz9Nf0MNXzSZ,205055,4,Sunny Rain DayMoon - Eldren
0.658,0.787,11,-5.049,0,0.109,0.0532,0.0221,0.094,0.778,166.937,audio_features,5xPcLp3G2eaR2rrKHKsFME,spotify:track:5xPcLp3G2eaR2rrKHKsFME,https://api.spotify.com/v1/tracks/5xPcLp3G2eaR2rrKHKsFME,https://api.spotify.com/v1/audio-analysis/5xPcLp3G2eaR2rrKHKsFME,205107,4,Guitar Beat - Prelow
0.554,0.724,7,-6.536,1,0.0323,0.023,7.23e-05,0.444,0.294,105.921,audio_features,48jvDnRFxeIjSil8D6Zhj9,spotify:track:48jvDnRFxeIjSil8D6Zhj9,https://api.spotify.com/v1/tracks/48jvDnRFxeIjSil8D6Zhj9,https://api.spotify.com/v1/audio-analysis/48jvDnRFxeIjSil8D6Zhj9,269575,4,You Are My Friend - Tino Drima
0.605,0.379,8,-9.166,1,0.0347,0.0153,0.00536,0.0818,0.124,125.028,audio_features,7eI4dV3s6JYGvLgWa2LuwG,spotify:track:7eI4dV3s6JYGvLgWa2LuwG,https://api.spotify.com/v1/tracks/7eI4dV3s6JYGvLgWa2LuwG,https://api.spotify.com/v1/audio-analysis/7eI4dV3s6JYGvLgWa2LuwG,206493,4,The Knower - Youth Lagoon
0.681,0.487,11,-9.886,1,0.0365,0.0556,0.0146,0.0944,0.567,113.692,audio_features,3ULiN0dKIhfq9Al2cZCjHg,spotify:track:3ULiN0dKIhfq9Al2cZCjHg,https://api.spotify.com/v1/tracks/3ULiN0dKIhfq9Al2cZCjHg,https://api.spotify.com/v1/audio-analysis/3ULiN0dKIhfq9Al2cZCjHg,248000,4,Can She Dance - Dr. Dog
0.523,0.398,11,-8.808,0,0.0263,0.552,0.683,0.119,0.39,79.294,audio_features,6uIrr2sILRAiSlU8DX6IW3,spotify:track:6uIrr2sILRAiSlU8DX6IW3,https://api.spotify.com/v1/tracks/6uIrr2sILRAiSlU8DX6IW3,https://api.spotify.com/v1/audio-analysis/6uIrr2sILRAiSlU8DX6IW3,457345,4,Foggy - Quiet Life
0.63,0.552,9,-8.476,0,0.491,0.818,0.0,0.138,0.43,87.416,audio_features,7qFZx5mnkbzbSeZX5LlXT9,spotify:track:7qFZx5mnkbzbSeZX5LlXT9,https://api.spotify.com/v1/tracks/7qFZx5mnkbzbSeZX5LlXT9,https://api.spotify.com/v1/audio-analysis/7qFZx5mnkbzbSeZX5LlXT9,160110,4,Rhythm in the Dance - Miller Blue
0.583,0.532,1,-7.178,1,0.0328,0.751,0.000896,0.13,0.682,130.048,audio_features,72VhkvxeEOfhqgT7r5tYgj,spotify:track:72VhkvxeEOfhqgT7r5tYgj,https://api.spotify.com/v1/tracks/72VhkvxeEOfhqgT7r5tYgj,https://api.spotify.com/v1/audio-analysis/72VhkvxeEOfhqgT7r5tYgj,222987,3,Don't Make Me Wait - The Dip
0.629,0.492,6,-7.7,0,0.0968,0.049,0.0,0.107,0.426,139.417,audio_features,3DAQWIPCCpmPDrb02wFrxb,spotify:track:3DAQWIPCCpmPDrb02wFrxb,https://api.spotify.com/v1/tracks/3DAQWIPCCpmPDrb02wFrxb,https://api.spotify.com/v1/audio-analysis/3DAQWIPCCpmPDrb02wFrxb,238000,4,Grave Digger - Matt Maeson
0.792,0.404,5,-8.987,0,0.0395,0.154,0.0297,0.0745,0.592,125.991,audio_features,6lKOHRFFbjNgx766UIraB4,spotify:track:6lKOHRFFbjNgx766UIraB4,https://api.spotify.com/v1/tracks/6lKOHRFFbjNgx766UIraB4,https://api.spotify.com/v1/audio-analysis/6lKOHRFFbjNgx766UIraB4,266710,4,Dust Clears (feat. Noonie Bao) - Clean Bandit
0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4,bad guy - Billie Eilish
0.552,0.804,8,-4.299,1,0.0303,0.00598,0.0,0.111,0.714,95.98,audio_features,6YQUuoMnRIMaOmouYoMfQr,spotify:track:6YQUuoMnRIMaOmouYoMfQr,https://api.spotify.com/v1/tracks/6YQUuoMnRIMaOmouYoMfQr,https://api.spotify.com/v1/audio-analysis/6YQUuoMnRIMaOmouYoMfQr,199413,4,"""99"" - Barns Courtney"
0.685,0.568,1,-6.487,1,0.0575,0.0306,2.93e-06,0.458,0.453,96.012,audio_features,589lM1mnc6YiM8c8jQ7wRl,spotify:track:589lM1mnc6YiM8c8jQ7wRl,https://api.spotify.com/v1/tracks/589lM1mnc6YiM8c8jQ7wRl,https://api.spotify.com/v1/audio-analysis/589lM1mnc6YiM8c8jQ7wRl,176890,4,Freak Like Me - NoMBe
0.628,0.623,1,-5.48,1,0.0282,0.0494,6.04e-05,0.163,0.419,94.997,audio_features,15SeSt7NAugpbYquPhF5dD,spotify:track:15SeSt7NAugpbYquPhF5dD,https://api.spotify.com/v1/tracks/15SeSt7NAugpbYquPhF5dD,https://api.spotify.com/v1/audio-analysis/15SeSt7NAugpbYquPhF5dD,185480,4,Caffeine - Foreign Air
0.612,0.942,7,-4.549,1,0.0568,0.016,0.0,0.137,0.807,106.57,audio_features,0V34LU5aBA3hYgq178hFFY,spotify:track:0V34LU5aBA3hYgq178hFFY,https://api.spotify.com/v1/tracks/0V34LU5aBA3hYgq178hFFY,https://api.spotify.com/v1/audio-analysis/0V34LU5aBA3hYgq178hFFY,209347,4,Birds Dont Sing - TV Girl
0.685,0.823,0,-8.428,0,0.0972,0.0381,0.00744,0.174,0.559,138.019,audio_features,4m6jJmv2s6BoYubvzJpWCr,spotify:track:4m6jJmv2s6BoYubvzJpWCr,https://api.spotify.com/v1/tracks/4m6jJmv2s6BoYubvzJpWCr,https://api.spotify.com/v1/audio-analysis/4m6jJmv2s6BoYubvzJpWCr,311584,3,"Hold My Love, Pt. 2 - Sex on Toast"
0.564,0.294,7,-8.885,0,0.0349,0.636,0.0,0.0982,0.213,149.98,audio_features,1zkkvSLk5Nh4uoyKWwuie9,spotify:track:1zkkvSLk5Nh4uoyKWwuie9,https://api.spotify.com/v1/tracks/1zkkvSLk5Nh4uoyKWwuie9,https://api.spotify.com/v1/audio-analysis/1zkkvSLk5Nh4uoyKWwuie9,174387,4,Holy War - Rainbow Kitten Surprise
0.494,0.194,0,-8.965,1,0.0352,0.699,2.98e-05,0.0803,0.161,135.753,audio_features,20svOpmCQao5GUBgSu8zDe,spotify:track:20svOpmCQao5GUBgSu8zDe,https://api.spotify.com/v1/tracks/20svOpmCQao5GUBgSu8zDe,https://api.spotify.com/v1/audio-analysis/20svOpmCQao5GUBgSu8zDe,284000,3,Rivers and Roads - The Head and the Heart
0.614,0.549,5,-6.986,1,0.0516,0.286,2.64e-06,0.142,0.258,77.926,audio_features,2RmH5VLkfdILc6wTK1LWkH,spotify:track:2RmH5VLkfdILc6wTK1LWkH,https://api.spotify.com/v1/tracks/2RmH5VLkfdILc6wTK1LWkH,https://api.spotify.com/v1/audio-analysis/2RmH5VLkfdILc6wTK1LWkH,264151,4,Heavy - Birdtalker
0.551,0.636,6,-8.773,1,0.0293,0.493,0.175,0.144,0.829,128.459,audio_features,44Pi53Mdt0Bl5SPejqJljj,spotify:track:44Pi53Mdt0Bl5SPejqJljj,https://api.spotify.com/v1/tracks/44Pi53Mdt0Bl5SPejqJljj,https://api.spotify.com/v1/audio-analysis/44Pi53Mdt0Bl5SPejqJljj,267160,4,Huckleberry Love - Caamp
0.532,0.86,10,-7.943,1,0.0366,0.496,0.536,0.114,0.314,109.027,audio_features,5bE0gN3bXWh8rcWttcvMto,spotify:track:5bE0gN3bXWh8rcWttcvMto,https://api.spotify.com/v1/tracks/5bE0gN3bXWh8rcWttcvMto,https://api.spotify.com/v1/audio-analysis/5bE0gN3bXWh8rcWttcvMto,323973,4,Time to Run - Lord Huron
0.593,0.926,6,-5.361,0,0.0319,0.0355,0.0582,0.311,0.945,100.011,audio_features,3HdcqQpq7zb5GbEKBDY34p,spotify:track:3HdcqQpq7zb5GbEKBDY34p,https://api.spotify.com/v1/tracks/3HdcqQpq7zb5GbEKBDY34p,https://api.spotify.com/v1/audio-analysis/3HdcqQpq7zb5GbEKBDY34p,184347,4,Humbug Mountain Song - Fruit Bats
0.597,0.402,10,-7.961,1,0.0272,0.715,0.00297,0.111,0.241,95.119,audio_features,0jX7GLf5pVGZpchy64sluA,spotify:track:0jX7GLf5pVGZpchy64sluA,https://api.spotify.com/v1/tracks/0jX7GLf5pVGZpchy64sluA,https://api.spotify.com/v1/audio-analysis/0jX7GLf5pVGZpchy64sluA,224446,4,Misty - Caamp
0.539,0.939,1,-3.409,0,0.131,0.103,0.0,0.119,0.757,171.922,audio_features,2sj2cRnHSFwJ0kVEIQZKUu,spotify:track:2sj2cRnHSFwJ0kVEIQZKUu,https://api.spotify.com/v1/tracks/2sj2cRnHSFwJ0kVEIQZKUu,https://api.spotify.com/v1/audio-analysis/2sj2cRnHSFwJ0kVEIQZKUu,265040,4,Buzz - Bumpin Uglies
0.693,0.718,0,-6.071,1,0.0383,0.0549,3.64e-05,0.112,0.515,123.012,audio_features,4kPfdXXtbuRZXIYhjT1Yan,spotify:track:4kPfdXXtbuRZXIYhjT1Yan,https://api.spotify.com/v1/tracks/4kPfdXXtbuRZXIYhjT1Yan,https://api.spotify.com/v1/audio-analysis/4kPfdXXtbuRZXIYhjT1Yan,205450,4,With You - Katastro
0.586,0.455,10,-10.141,1,0.167,0.302,0.0,0.581,0.312,139.99,audio_features,6TUjj99B5Y8C962bPaEUYd,spotify:track:6TUjj99B5Y8C962bPaEUYd,https://api.spotify.com/v1/tracks/6TUjj99B5Y8C962bPaEUYd,https://api.spotify.com/v1/audio-analysis/6TUjj99B5Y8C962bPaEUYd,207840,5,Leviathan - Tropidelic
0.618,0.628,1,-8.498,1,0.0864,0.0952,0.000263,0.157,0.862,86.883,audio_features,7oR7EG6JnUw70rX4ORSaO8,spotify:track:7oR7EG6JnUw70rX4ORSaO8,https://api.spotify.com/v1/tracks/7oR7EG6JnUw70rX4ORSaO8,https://api.spotify.com/v1/audio-analysis/7oR7EG6JnUw70rX4ORSaO8,255587,4,Steady - Giant Panda Guerilla Dub Squad
0.816,0.72,1,-5.663,1,0.0356,0.0113,2.18e-06,0.0534,0.942,135.863,audio_features,2nu6ByzI2RBkdat0AZYhU7,spotify:track:2nu6ByzI2RBkdat0AZYhU7,https://api.spotify.com/v1/tracks/2nu6ByzI2RBkdat0AZYhU7,https://api.spotify.com/v1/audio-analysis/2nu6ByzI2RBkdat0AZYhU7,235693,4,Top Shelf - The Expanders
0.471,0.696,11,-6.568,0,0.0767,0.0838,5.74e-05,0.279,0.617,99.858,audio_features,2AXdmEqFOj4Wso8ehozHbi,spotify:track:2AXdmEqFOj4Wso8ehozHbi,https://api.spotify.com/v1/tracks/2AXdmEqFOj4Wso8ehozHbi,https://api.spotify.com/v1/audio-analysis/2AXdmEqFOj4Wso8ehozHbi,257093,4,Alcoholic - Tropidelic
0.652,0.608,7,-10.887,1,0.168,0.487,0.0022,0.379,0.76,134.023,audio_features,2j5L0FERhrTSNHP42C7gtU,spotify:track:2j5L0FERhrTSNHP42C7gtU,https://api.spotify.com/v1/tracks/2j5L0FERhrTSNHP42C7gtU,https://api.spotify.com/v1/audio-analysis/2j5L0FERhrTSNHP42C7gtU,311627,4,Smoke - The Movement
0.74,0.688,5,-7.969,0,0.0881,0.0342,0.000125,0.112,0.663,135.959,audio_features,2K4XqtDnBuwpFUR16oi7ya,spotify:track:2K4XqtDnBuwpFUR16oi7ya,https://api.spotify.com/v1/tracks/2K4XqtDnBuwpFUR16oi7ya,https://api.spotify.com/v1/audio-analysis/2K4XqtDnBuwpFUR16oi7ya,243480,4,Feel It - Passafire
0.706,0.457,4,-9.359,1,0.0383,0.282,0.00849,0.0614,0.723,78.014,audio_features,00HIh9mVUQQAycsQiciWsh,spotify:track:00HIh9mVUQQAycsQiciWsh,https://api.spotify.com/v1/tracks/00HIh9mVUQQAycsQiciWsh,https://api.spotify.com/v1/audio-analysis/00HIh9mVUQQAycsQiciWsh,209165,4,Limestone - Magic City Hippies
0.783,0.339,8,-8.634,1,0.124,0.816,0.0,0.356,0.891,69.491,audio_features,0BuhC2d8xueL9wHXvS3be6,spotify:track:0BuhC2d8xueL9wHXvS3be6,https://api.spotify.com/v1/tracks/0BuhC2d8xueL9wHXvS3be6,https://api.spotify.com/v1/audio-analysis/0BuhC2d8xueL9wHXvS3be6,110504,4,"Kanye,Beyonce - Rome Fortune"
0.822,0.706,0,-6.472,1,0.0387,0.193,0.00167,0.129,0.895,128.707,audio_features,7EDzYP6nOwidhyMkrItbNa,spotify:track:7EDzYP6nOwidhyMkrItbNa,https://api.spotify.com/v1/tracks/7EDzYP6nOwidhyMkrItbNa,https://api.spotify.com/v1/audio-analysis/7EDzYP6nOwidhyMkrItbNa,174536,4,Petals - TOPS
0.793,0.561,1,-7.957,0,0.0303,0.0821,0.00289,0.0659,0.652,115.035,audio_features,3Ved9WUBQuITUbuTBJhrF4,spotify:track:3Ved9WUBQuITUbuTBJhrF4,https://api.spotify.com/v1/tracks/3Ved9WUBQuITUbuTBJhrF4,https://api.spotify.com/v1/audio-analysis/3Ved9WUBQuITUbuTBJhrF4,166049,4,Beast of Burden - Argonaut & Wasp
0.397,0.849,9,-5.216,1,0.0833,0.00014,0.00291,0.423,0.503,94.964,audio_features,3oBbNQot23WQVDg6aUak04,spotify:track:3oBbNQot23WQVDg6aUak04,https://api.spotify.com/v1/tracks/3oBbNQot23WQVDg6aUak04,https://api.spotify.com/v1/audio-analysis/3oBbNQot23WQVDg6aUak04,182885,4,sanjake - cleopatrick
0.822,0.726,11,-4.974,1,0.182,0.000883,1.1e-05,0.0606,0.837,119.991,audio_features,6o6eCHsH5NsEfUrHvgFDxL,spotify:track:6o6eCHsH5NsEfUrHvgFDxL,https://api.spotify.com/v1/tracks/6o6eCHsH5NsEfUrHvgFDxL,https://api.spotify.com/v1/audio-analysis/6o6eCHsH5NsEfUrHvgFDxL,195652,4,Stone Cold Classic - AKA George
0.698,0.664,7,-7.828,1,0.0778,0.121,0.00131,0.331,0.623,96.001,audio_features,5C5gvDZsl6d8bh89URfKHr,spotify:track:5C5gvDZsl6d8bh89URfKHr,https://api.spotify.com/v1/tracks/5C5gvDZsl6d8bh89URfKHr,https://api.spotify.com/v1/audio-analysis/5C5gvDZsl6d8bh89URfKHr,253831,4,Pork Soda - Glass Animals
0.466,0.302,9,-10.334,0,0.0509,0.388,0.0,0.262,0.298,131.951,audio_features,50bmpfgcV29ouRVDfr5wOc,spotify:track:50bmpfgcV29ouRVDfr5wOc,https://api.spotify.com/v1/tracks/50bmpfgcV29ouRVDfr5wOc,https://api.spotify.com/v1/audio-analysis/50bmpfgcV29ouRVDfr5wOc,215427,4,Lady Lie - Rainbow Kitten Surprise
0.705,0.474,10,-13.081,1,0.0391,0.443,0.0553,0.338,0.756,98.612,audio_features,2vupkXhwL4sNCRgNu72HCZ,spotify:track:2vupkXhwL4sNCRgNu72HCZ,https://api.spotify.com/v1/tracks/2vupkXhwL4sNCRgNu72HCZ,https://api.spotify.com/v1/audio-analysis/2vupkXhwL4sNCRgNu72HCZ,233128,4,Heart It Races - Cover Version - Dr. Dog
0.296,0.531,2,-12.472,1,0.103,0.927,0.7,0.115,0.504,134.958,audio_features,46kwaQL8Sbi8y7CQ79DwHg,spotify:track:46kwaQL8Sbi8y7CQ79DwHg,https://api.spotify.com/v1/tracks/46kwaQL8Sbi8y7CQ79DwHg,https://api.spotify.com/v1/audio-analysis/46kwaQL8Sbi8y7CQ79DwHg,114176,4,ἀταραξία - Trash Panda
0.724,0.858,11,-6.917,0,0.054,0.186,0.138,0.125,0.906,99.939,audio_features,1PvsENmbP6vooYJEFjLNzE,spotify:track:1PvsENmbP6vooYJEFjLNzE,https://api.spotify.com/v1/tracks/1PvsENmbP6vooYJEFjLNzE,https://api.spotify.com/v1/audio-analysis/1PvsENmbP6vooYJEFjLNzE,173746,4,In Green (feat. Sarah Quintana) - Generationals
0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,audio_features,08Kj0lvbsqAxzeUOBYZRL6,spotify:track:08Kj0lvbsqAxzeUOBYZRL6,https://api.spotify.com/v1/tracks/08Kj0lvbsqAxzeUOBYZRL6,https://api.spotify.com/v1/audio-analysis/08Kj0lvbsqAxzeUOBYZRL6,165618,4,Good Nights (feat. Mascolo) - Whethan
0.397,0.839,4,-6.674,1,0.102,0.00125,0.0,0.576,0.764,116.947,audio_features,60Ih7J2Q1o9shvMC2OAALu,spotify:track:60Ih7J2Q1o9shvMC2OAALu,https://api.spotify.com/v1/tracks/60Ih7J2Q1o9shvMC2OAALu,https://api.spotify.com/v1/audio-analysis/60Ih7J2Q1o9shvMC2OAALu,191293,4,Let's Dance to Joy Division - The Wombats
0.624,0.65,2,-5.858,1,0.0341,0.249,0.0,0.0739,0.592,135.972,audio_features,0Iz8NEBHMJgaDrOciu4m8w,spotify:track:0Iz8NEBHMJgaDrOciu4m8w,https://api.spotify.com/v1/tracks/0Iz8NEBHMJgaDrOciu4m8w,https://api.spotify.com/v1/audio-analysis/0Iz8NEBHMJgaDrOciu4m8w,217186,4,Drive - States & Capitals
0.681,0.891,6,-4.28,1,0.0408,0.000672,1.07e-06,0.0631,0.556,100.008,audio_features,4Xx0J00u90QvnG3rwz4Itp,spotify:track:4Xx0J00u90QvnG3rwz4Itp,https://api.spotify.com/v1/tracks/4Xx0J00u90QvnG3rwz4Itp,https://api.spotify.com/v1/audio-analysis/4Xx0J00u90QvnG3rwz4Itp,218025,4,Adderall - Max Frost
